,0,1,contains keyword
1031,Amazon must face biometric privacy lawsuit over COVID-19 health checks,0.7177993655204773,False
856,Amazon sues to block state investigation of New York warehouse labor fight,0.7177214622497559,False
539,Apple Faces Off With Europe Regulators Over Phone Chargers ,0.7174896001815796,False
626,PayPal says my mouse mat violates international sanctions,0.7174605131149292,False
1282,Beijing fines and warns big tech groups over explicit online content,0.7172602415084839,False
145,BitConnect Founder Sued as SEC Alleges $2 Billion Crypto Scheme,0.7169088125228882,True
881,Amazon Removing QAnon Products From Marketplace Following US Capitol Breach,0.7167028784751892,False
956,Target loses coverage bid in fight with Chubb over data breach settlements,0.7166690826416016,False
132,"Apple, Google Sued By Jawbone Over Patent Violations In Noise-Canceling Technology: Report",0.7165834903717041,True
540,"Apple, Google Sued By Jawbone Over Patent Violations In Noise-Canceling Technology: Report",0.7165834903717041,True
205,Amazon may face $425 million fine over alleged EU privacy violations: report,0.7164821624755859,False
760,Amazon may face $425 million fine over alleged EU privacy violations: report,0.7164821624755859,False
837,Amazon Sued By NY Attorney General Over COVID-19 Safety Issues -Report,0.7164517045021057,True
182,Russia opens case against Google for breaching personal data law,0.7162613272666931,False
1213,Amazon Accused of Merchant Data Abuse in New EU Antitrust Charges,0.7162138819694519,False
1041,Facebook reportedly planning to sue Apple over App Store rules,0.7160670757293701,False
521,Facebook reportedly planning to sue Apple over App Store rules,0.7160670757293701,False
95,"LG Chem, SK Innovation spar over EV recalls in trade dispute",0.7159783840179443,False
94,"LG Chem, SK Innovation spar over EV recalls in trade dispute",0.7159783840179443,False
447,Facebook sued for failing to remove anti-Muslim and hate posts,0.7158060073852539,True
1205,Privacy activist files complaints against Apple's tracking tool,0.7156800031661987,False
1209,Privacy activist files complaints against Apple's tracking tool,0.7156800031661987,False
1208,Privacy activist files complaints against Apple's tracking tool,0.7156800031661987,False
82,Microsoft claims Chinese hackers targeting email services,0.715630292892456,False
588,"Jury finds ex-Netflix VP guilty in bribery, kickback scheme",0.7153338193893433,False
1357,Apple once threatened Facebook ban over Middle East maid abuse worries,0.7152417898178101,False
308,Apple once threatened Facebook ban over Middle East maid abuse worries,0.7152417898178101,False
1174,Apple security chief allegedly tried to bribe police with iPads,0.7150741219520569,False
1172,Apple security chief allegedly tried to bribe police with iPads,0.7150741219520569,False
1165,Apple boots camera module supplier over human rights violations,0.7148729562759399,False
896,Walmart Sued For Allegedly Dumping Toxic Waste,0.7148459553718567,True
743,Nike loses fight against EU probe into Dutch tax deal,0.714748740196228,False
1451,Nike loses fight against EU probe into Dutch tax deal,0.714748740196228,False
1150,Cydia sues Apple alleging its App Store has a monopoly,0.7143207788467407,False
462,Advocacy group sues Facebook for failing to provide safe online environment,0.7140603065490723,False
1098,Apple Supplier's 'Several Labor Law Violations' Revealed Following Riot At India Plant,0.7137360572814941,False
854,Amazon sues New York Attorney General Letitia James after she threatened legal action over warehouse protest,0.7134743928909302,False
1229,Apple must face shareholder lawsuit over CEO Cook’s China sales comments,0.713314414024353,False
432,Israel mulls fine on Facebook for antitrust violation,0.7130097150802612,False
433,Israel mulls fine on Facebook for antitrust violation ,0.7130097150802612,False
1215,Apple temporarily drops supplier over student worker violations,0.7129219770431519,False
1468,Apple supplier TSMC reports gas contamination at key chip plant,0.7127898335456848,False
591,Netflix doc to examine man behind college admissions scandal,0.7127702832221985,False
453,MPs call for tougher online harms laws,0.7126715183258057,False
1053,Apple faces yet another lawsuit over throttling iPhones,0.7118799686431885,False
98,"Russian court fines Google, Meta over failure to delete content",0.7118412852287292,False
277,"Russian court fines Google, Meta over failure to delete content",0.7118412852287292,False
39,Biden administration blames China for Microsoft Exchange email hack,0.7111084461212158,False
1154,Former employees say Apple stood by while suppliers violated Chinese labor laws,0.7106400728225708,False
1225,Why Apple Will Be Sued Over Tim Cook’s IPhone Comment,0.7104549407958984,True
67,Microsoft blames Chinese hacking group for attacks on Exchange Server,0.7103499174118042,False
1138,Facebook Wades Into ‘Fortnite’ Maker’s Dispute With Apple,0.7101823091506958,False
1127,Facebook wades into ‘Fortnite’ maker’s dispute with Apple,0.7101823091506958,False
722,Amazon warns merchants about antitrust bills in Congress,0.7101038694381714,False
776,"Union files objections to Amazon election results, alleging layoffs were threatened",0.7100495100021362,False
825,Amazon accused of race-gender bias in workplace,0.7098143100738525,False
846,Amazon Sued By New York For Failing To Adequately Protect Workers During Pandemic,0.709380030632019,True
977,Epic Games to challenge Apple in court over App Store practices,0.7092128396034241,False
155,Roku Faces Off Against Google TV on Store Shelves,0.7090669274330139,False
868,Amazon faces ED probe for FEMA violations in Future Retail deal: Report,0.708943247795105,False
990,Apple hit with EU antitrust charge over App Store practices,0.7084410190582275,False
840,New York sues Amazon over claims it failed to protect workers from pandemic,0.7083823084831238,False
792,"Amazon illegally fired workers who spoke out, labor board finds",0.7082366943359375,False
848,Amazon Sues to Block New York Warehouse Labor Investigation,0.7079532146453857,False
1359,Apple once threatened Facebook ban over Mideast maid abuse,0.7078759074211121,False
312,Apple once threatened Facebook ban over Mideast maid abuse,0.7078759074211121,False
1128,Facebook goes against Apple,0.7078059315681458,False
1287,China fines online education firms for misleading consumers,0.7077467441558838,False
1288,China fines online education firms for misleading consumers,0.7077467441558838,False
751,Amazon and Google face UK competition probe over fake reviews,0.7075327634811401,False
186,Amazon and Google face UK competition probe over fake reviews,0.7075327634811401,False
417,Amazon and Google face UK competition probe over fake reviews,0.7075327634811401,False
971,Apple's app store chief fends off attacks in antitrust trial,0.7071988582611084,False
690,Amazon lands agreement with workers who say they were fired illegally,0.7071983814239502,False
862,"Amazon, Dutch Blitz File Lawsuits Against Counterfeiters",0.707073986530304,False
497,Canadian class action over Facebook data scandal dismissed,0.7065445780754089,False
1241,Apple faces antitrust complaint in France over privacy changes in iPhones,0.7064512968063354,False
73,White House Warns of Hack of Microsoft's Outlook Email Program,0.7064480781555176,False
1020,Apple Faces New Challenge from ‘Fortnite’ Developer With Complaint to Competition Regulator,0.7064366936683655,False
409,"Trump Sues Facebook, Twitter, YouTube Over Ban",0.706166684627533,False
123,"UK Law Firm Files Lawsuit Against Google, DeepMind",0.7058806419372559,False
1082,Ex-Mylan Executive Pleads Guilty Over Insider-Trading Allegations ,0.7058372497558594,False
198,Google must face shareholder lawsuit claiming it hid security risks,0.7056884765625,False
1326,Apple starts legal action against Russian regulator in App Store dispute -RIA,0.7056110501289368,False
1444,Tesla Faces Federal Investigation Over Michigan State Police Vehicle Crash,0.7055564522743225,False
898,California sues Walmart over hazardous waste disposal,0.7054530382156372,False
1104,US Trade Court Rules Google Violated Sonos Patents,0.7054423093795776,False
303,Trump loses bid to keep lawsuit against Twitter in Florida,0.7052991390228271,False
1441,Ford finally forced to recall 3 million cars over air bag concerns,0.7052545547485352,False
1452,France's Citroen charged with consumer fraud over dieselgate probe,0.704993486404419,False
668,Former Rivian Executive Sues EV Maker Alleging 'Toxic Bro Culture' And Gender Discrimination,0.7048306465148926,False
1421,Former Rivian Executive Sues EV Maker Alleging 'Toxic Bro Culture' And Gender Discrimination,0.7048306465148926,False
1337,Apple Sued Over Watch Safety Issues,0.704755425453186,True
1276,US Antitrust Against Big Tech,0.7046785950660706,False
1397,US Antitrust Against Big Tech,0.7046785950660706,False
23,US Antitrust Against Big Tech,0.7046785950660706,False
474,US Antitrust Against Big Tech,0.7046785950660706,False
350,US Antitrust Against Big Tech,0.7046785950660706,False
1424,US Antitrust Against Big Tech,0.7046785950660706,False
698,US Antitrust Against Big Tech,0.7046785950660706,False
753,Amazon and Asmodee File Joint Lawsuit Against Counterfeiters,0.704668402671814,False
1159,Apple's misleading claims of waterproof iPhones prompt fines in Italy,0.704491376876831,False
426,Facebook marketplace faces EU antitrust probe - source,0.7044230699539185,False
955,Facebook marketplace faces EU antitrust probe - source,0.7044230699539185,False
133,Google suing India antitrust watchdog for investigation report leak,0.7043154239654541,False
932,DOJ suit against Walmart is wrong prescription for curing opioid epidemic,0.7042824029922485,False
1085,Apple loses copyright battle against security startup,0.7042052745819092,False
225,ADT Files Lawsuit Against Amazon’s Ring Service – Report,0.7041566371917725,False
773,ADT Files Lawsuit Against Amazon’s Ring Service – Report,0.7041566371917725,False
703,Amazon Launches Probe On Bribery Allegations In India,0.7039271593093872,False
278,Facebook pays fines to Russia over banned content,0.7039135694503784,False
99,Facebook pays fines to Russia over banned content,0.7039135694503784,False
665,Amazon and Weber File Joint Lawsuit Against Counterfeiters,0.7038829326629639,False
664,Amazon and Weber File Joint Lawsuit Against Counterfeiters,0.7038829326629639,False
1065,Sonos stock rallies after trade court rules Google violated patents,0.703545331954956,False
934,The Empire Strikes Back: Tech giants mount defense against House antitrust bills,0.7032133340835571,False
46,The Empire Strikes Back: Tech giants mount defense against House antitrust bills,0.7032133340835571,False
754,The Empire Strikes Back: Tech giants mount defense against House antitrust bills,0.7032133340835571,False
189,The Empire Strikes Back: Tech giants mount defense against House antitrust bills,0.7032133340835571,False
419,The Empire Strikes Back: Tech giants mount defense against House antitrust bills,0.7032133340835571,False
1388,Pfizer sues departing employee it says stole COVID-19 vaccine secrets,0.703160285949707,False
1075,Pfizer sues departing employee it says stole COVID-19 vaccine secrets,0.703160285949707,False
1026,Pfizer sues departing employee it says stole COVID-19 vaccine secrets,0.703160285949707,False
1206,European activist files complaints against Apple's tracking tool,0.7030872702598572,False
1198,European activist files complaints against Apple's tracking tool,0.7030872702598572,False
253,Google threatens to pull out of Australia over controversial news law,0.7029505968093872,False
1193,Apple hits back at European activist complaints against tracking tool,0.7028631567955017,False
1191,Apple hits back at European activist complaints against tracking tool,0.7028631567955017,False
827,Lawsuit accuses Amazon of 'systemic' racism in corporate offices,0.7027167081832886,False
1168,Hong Kong publisher charged with fraud amid crackdown,0.7026041746139526,False
877,Amazon says it repeatedly warned Parler about death threat posts,0.7025856971740723,False
974,Apple faces down 'Fortnite' creator Epic Games in major antitrust trial,0.7025184631347656,False
975,Apple faces down 'Fortnite' creator Epic Games in major antitrust trial,0.7025184631347656,False
976,Apple faces down 'Fortnite' creator Epic Games in major antitrust trial ,0.7025184631347656,False
979,Apple faces down 'Fortnite' creator Epic Games in major antitrust trial,0.7025184631347656,False
978,Apple faces down 'Fortnite' creator Epic Games in major antitrust trial,0.7025184631347656,False
167,Google faces antitrust lawsuit over app store fees,0.7022538185119629,False
701,Amazon investigating kickback allegation at India unit - source,0.7022013664245605,False
730,"Amazon, GoPro file joint lawsuit against counterfeiters",0.7020756006240845,False
1320,"CVS, Walmart Fall as Ohio Jury Rules Them Guilty in Opioid Crisis",0.7018872499465942,False
946,"CVS, Walmart Fall as Ohio Jury Rules Them Guilty in Opioid Crisis",0.7018872499465942,False
903,"CVS, Walmart Fall as Ohio Jury Rules Them Guilty in Opioid Crisis",0.7018872499465942,False
822,"Parler Drops, Refiles Lawsuit Against Amazon",0.7017925977706909,False
473,"Parler Drops, Refiles Lawsuit Against Amazon",0.7017925977706909,False
249,Google Threatens to Remove Search Engine from Australia,0.7016242742538452,False
1226,Lawsuit accuses Apple of misleading about iPhone demand in China,0.7015969157218933,False
1237,FTC's Case Against Qualcomm Dealt Mortal Wound With Recent Ruling,0.701412558555603,False
929,Walmart hit with $115 million verdict over food-waste trade secrets,0.700880765914917,False
87,Microsoft Warns of Chinese Hackers Targeting Email Product ,0.7008457183837891,False
824,"Black Amazon manager sues claiming race discrimination, sexual harassment",0.7008281350135803,False
625,PayPal shareholders sue over controls amid new probes,0.7007213830947876,False
336,"Facebook : harms children, says whistleblower",0.7005751132965088,False
656,Amazon workers plan Black Friday protests worldwide,0.7003298997879028,False
257,Google threatens to remove search engine in Australia as spat escalates -  BNN Bloomberg,0.6999661922454834,False
299,Facebook Sued By Photo App Phhhoto And Crushed The Company: Lawsuit,0.6999253034591675,True
585,Game On: Activision Blizzard sued in California over workplace discrimination,0.6997243762016296,True
1247,Game On: Activision Blizzard sued in California over workplace discrimination,0.6997243762016296,True
1402,"Ontario Says Lender Misappropriated Funds, CEO Took Payments",0.6996514201164246,False
533,Google threatens to pull search engine in Australia,0.6996476650238037,False
247,Google threatens to pull search engine in Australia,0.6996476650238037,False
425,Twitter says concerned about India staff safety after police visit,0.6993024349212646,False
68,Microsoft Attack Blamed on China Morphs Into Global Crisis,0.6991586685180664,False
550,YouTube bans TalkRadio for allegedly breaching content policy,0.6988673210144043,False
85,Microsoft Issues Critical Update Warning As Chinese Hackers Attack Exchange Servers,0.6988601684570312,False
764,Amazon files lawsuit to `combat fraudulent affiliate marketing schemes`,0.6987391114234924,False
150,Russia fines Google again for failing to remove banned content,0.698606014251709,False
1009,Apple slapped with antitrust complaint in Germany over new iPhone privacy settings,0.6984755396842957,False
443,Apple slapped with antitrust complaint in Germany over new iPhone privacy settings,0.6984755396842957,False
635,Amazon sues financial crime agency in latest twist of Indian battle,0.6983922123908997,False
484,"Facebook inflated advertising reach and hid it from clients for years, lawsuit claims",0.698364794254303,False
408,"Trump files lawsuit against Facebook, Google, Twitter",0.6981563568115234,False
501,Google strikes deal with major Australian news organization over payments,0.6980910897254944,False
237,Google strikes deal with major Australian news organization over payments,0.6980910897254944,False
264,YouTube rival Rumble sues Google over search rankings,0.6980057954788208,False
582,Messaging channels are at center of alleged Netflix insider trading scandal,0.6976437568664551,False
430,Ireland rejects Facebook bid to block regulatory data probe,0.6976030468940735,False
1339,"Tesla sued by second female worker over sexual harassment, retaliation",0.6975798010826111,True
324,Facebook : Britain fines Facebook $70 million for breaching order in Giphy deal,0.6974918246269226,False
374,Australian court rules media outlets are liable for Facebook comments,0.6972241401672363,False
1102,Thousands Protest After Pay Dispute with Apple Supplier in Shanghai,0.6971842646598816,False
739,CPSC Sues Amazon for Selling Hazardous Products,0.697123110294342,False
598,"Apple Fires Manager Who Complained, Allegedly for Leaking Data",0.6970925331115723,False
1391,Toyota Is Accused of Using Stolen Motor Technology in Rare Lawsuit ,0.697047233581543,False
206,US state sues to have Google declared as public utility,0.6970019340515137,False
491,Facebook employee called inflated ad metrics 'deeply wrong' -  BNN Bloomberg,0.6969950199127197,False
140,Google Could Have Violated Labor Laws: NYT,0.6969617009162903,False
322,Facebook : Britain fines Facebook $70 mln for breaching order in Giphy deal,0.6968605518341064,False
440,"Gucci, Facebook Slap Joint Lawsuit Against Unnamed Counterfeit Seller",0.696823000907898,False
774,"Gucci, Facebook Slap Joint Lawsuit Against Unnamed Counterfeit Seller",0.696823000907898,False
1379,China fines tech giants for failing to report 43 old deals,0.6967809200286865,False
1473,FTC charges computer chip supplier Broadcom with illegal monopolization,0.6966421604156494,False
400,Facebook recalls 4M Oculus Quest 2 headset components over rash issue,0.6966023445129395,False
1369,Apple loses key autos engineer to electric aviation startup Archer,0.6964527368545532,False
1323,Apple loses key autos engineer to electric aviation startup Archer,0.6964527368545532,False
569,Russia investigates complaint against Netflix over LGBT content,0.696434497833252,False
80,Microsoft Warns of Chinese Hackers Targeting Business Email Systems,0.6963889002799988,False
263,Unions fight for big tech transparency on ethics,0.6962791085243225,False
1463,FTC Sues to Block Nvidia Deal Over Antitrust Issues,0.6960797309875488,False
1197,Privacy activist files complaints against Apple’s tracking tool,0.6960347890853882,False
832,Amazon India Chief Defends Company Amid Calls For Ban Over Alleged FDI Violations,0.6957058906555176,False
142,"Google faces another EU probe over Google Assistant, BI reports",0.6956876516342163,False
43,Mozilla Study Alleges YouTube Search Algorithm Violates Own Policies: WSJ,0.6955140829086304,False
175,Mozilla Study Alleges YouTube Search Algorithm Violates Own Policies: WSJ,0.6955140829086304,False
348,Banks in dispute with Apple Pay over transaction fees,0.6954318881034851,False
972,Banks in dispute with Apple Pay over transaction fees,0.6954318881034851,False
475,US Antitrust Against The Big Tech,0.6953485012054443,False
699,US Antitrust Against The Big Tech,0.6953485012054443,False
1398,US Antitrust Against The Big Tech,0.6953485012054443,False
351,US Antitrust Against The Big Tech,0.6953485012054443,False
1425,US Antitrust Against The Big Tech,0.6953485012054443,False
24,US Antitrust Against The Big Tech,0.6953485012054443,False
1277,US Antitrust Against The Big Tech,0.6953485012054443,False
335,"Facebook whistleblower to headline Yale Law panel on tech's failures, fixes",0.6953153610229492,False
1281,"Tesla, Nio Battery Supplier CATL Sues Rival Over Allegations Of IP Violation",0.6952621340751648,False
1266,"Tesla, Nio Battery Supplier CATL Sues Rival Over Allegations Of IP Violation",0.6952621340751648,False
1265,"Tesla, Nio Battery Supplier CATL Sues Rival Over Allegations Of IP Violation",0.6952621340751648,False
1280,"Tesla, Nio Battery Supplier CATL Sues Rival Over Allegations Of IP Violation",0.6952621340751648,False
1445,"Tesla, Nio Battery Supplier CATL Sues Rival Over Allegations Of IP Violation",0.6952621340751648,False
880,YouTube Rival Rumble Sues Google Over Alleged Search Ranking Bias: WSJ,0.6952245235443115,False
544,YouTube Rival Rumble Sues Google Over Alleged Search Ranking Bias: WSJ,0.6952245235443115,False
265,YouTube Rival Rumble Sues Google Over Alleged Search Ranking Bias: WSJ,0.6952245235443115,False
373,"Australian media outlets liable for Facebook comments, court finds",0.6950668096542358,False
1318,Apple sues controversial cyber firm NSO Group to stop it using iPhones and other devices,0.6950304508209229,False
204,Google dangles paid upgrade to businesses using Gmail addresses,0.694911003112793,False
1056,EU takes legal action against AstraZeneca over COVID vaccine contract,0.6946574449539185,False
510,Judge Questions Why Facebook May Have Overpaid in Data Privacy Settlement,0.6944000720977783,False
679,Amazon India Accused of Copying Sellers’ Products And Rigging Search Results,0.6943312287330627,False
694,Amazon settles with employees allegedly fired for criticizing working conditions - CNBC,0.6942980289459229,False
691,Amazon Settles Labor Dispute With Fired Climate Activists,0.6941608190536499,False
127,Amazon Settles Labor Dispute With Fired Climate Activists,0.6941608190536499,False
1117,Apple puts iPhone manufacturer on probation following labor violations,0.694140613079071,False
485,Facebook Inflated Its Advertising Audiences: Lawsuit,0.6940686106681824,False
27,Tesla sued over crash that injured Houston-area police officers,0.6940487027168274,True
517,Facebook’s Misleading Campaign Against Apple’s Privacy Policy,0.6938475966453552,False
536,Google threatens to pull its search engine from Australia,0.693602442741394,False
259,Google threatens to pull its search engine from Australia,0.693602442741394,False
116,Russia Penalizes Google For Retaining Banned Content: Reuters,0.6935110688209534,False
1180,"Apple To Press Ahead On Mobile Privacy, Despite Facebook Protests",0.693447470664978,False
1380,Tesla faces investor lawsuit over Musk tweets on 10% stock sales,0.6933258771896362,False
702,Amazon Bans 600 Chinese Brands For Fake Reviews,0.693315863609314,False
1062,"Meta Disputes Report It Halted Work on AR, VR Operating System",0.6932970285415649,False
1061,"Meta Disputes Report It Halted Work on AR, VR Operating System",0.6932970285415649,False
1059,"Meta Disputes Report It Halted Work on AR, VR Operating System",0.6932970285415649,False
52,JEDI Program Could Be Dropped Amid Amazon-Microsoft Controversy,0.6932872533798218,False
767,JEDI Program Could Be Dropped Amid Amazon-Microsoft Controversy,0.6932872533798218,False
1030,India's antitrust body orders probe into Apple over alleged abuse of app market,0.692973792552948,False
292,Facebook loses bid for new 3rd Circuit review of news anchor's lawsuit,0.692847728729248,False
32,"Microsoft warns of cloud computing customers of exposed databases, Reuters says",0.6927831172943115,False
173,Google faces fresh antitrust suit from states targeting Play Store,0.6926084756851196,False
913,Google faces fresh antitrust suit from states targeting Play Store,0.6926084756851196,False
804,Obama Official Defends Amazon Against Worker Mistreatment Allegations,0.6925470232963562,False
735,Internet outages reported as Akamai probes problem,0.6925165057182312,False
1035,Internet outages reported as Akamai probes problem,0.6925165057182312,False
1101,China slams US media silence over Pfizer vaccine deaths in Norway,0.6924359798431396,False
983,Visa Concerned Over India’s Backing for Rival RuPay,0.6922156810760498,False
970,Visa Concerned Over India’s Backing for Rival RuPay,0.6922156810760498,False
128,Russia fines Google for failing to delete banned content,0.6920623779296875,False
1322,"Italian Antitrust Regulator Penalizes Google, Apple",0.6920467019081116,False
878,Amazon says violent posts prompted Parler shutdown,0.6918927431106567,False
467,Former Facebook Insider Explains Zuckerberg's Privacy War with Apple,0.6917869448661804,False
795,Labor board finds Amazon illegally fired activist workers,0.6917638778686523,False
403,Facebook fires back at Biden over vaccine misinformation,0.6914718151092529,False
981,Apple Legal Woes Mount As EU Watchdog Files Antitrust Charges,0.6914318799972534,False
385,FTC files renewed antitrust complaint against Facebook,0.6914126873016357,False
413,Government Antitrust Lawsuits Against Facebook Thrown Out by Federal Judge,0.6913532018661499,False
